Repository,Tag Name,Release Name,Published At (ISO),Published Date,Published Time,Author,Is Prerelease,Year,Month,Quarter,Month Name,Week Number,Day of Week (0=Sun),Day Name,Hour (0-23),Time Slot,Is Weekend,Season Quarter,Version Type,Release Type,Is Major Version,Is Patch Version,Is Hotfix,Days Since Epoch
daangn/seed-design,@seed-design/stackflow@0.0.6,@seed-design/stackflow@0.0.6,2025-03-13T15:42:22.000Z,2025-03-13,15:42:22,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/webpack-plugin@0.0.6,@seed-design/webpack-plugin@0.0.6,2025-03-13T15:42:25.000Z,2025-03-13,15:42:25,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/css@0.0.6,@seed-design/css@0.0.6,2025-03-13T15:42:28.000Z,2025-03-13,15:42:28,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/vite-plugin@0.0.6,@seed-design/vite-plugin@0.0.6,2025-03-13T15:42:31.000Z,2025-03-13,15:42:31,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/css@0.0.7,@seed-design/css@0.0.7,2025-03-13T15:54:57.000Z,2025-03-13,15:54:57,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/react@0.0.7,@seed-design/react@0.0.7,2025-03-13T15:55:00.000Z,2025-03-13,15:55:00,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.7,@seed-design/rsbuild-plugin@0.0.7,2025-03-13T15:55:03.000Z,2025-03-13,15:55:03,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/vite-plugin@0.0.7,@seed-design/vite-plugin@0.0.7,2025-03-13T15:55:06.000Z,2025-03-13,15:55:06,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/stackflow@0.0.7,@seed-design/stackflow@0.0.7,2025-03-13T15:55:09.000Z,2025-03-13,15:55:09,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/webpack-plugin@0.0.7,@seed-design/webpack-plugin@0.0.7,2025-03-13T15:55:12.000Z,2025-03-13,15:55:12,github-actions[bot],false,2025,3,1,March,11,5,Friday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/codemod@0.0.16,@seed-design/codemod@0.0.16,2025-03-13T17:07:15.000Z,2025-03-13,17:07:15,github-actions[bot],false,2025,3,1,March,11,5,Friday,2,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20160
daangn/seed-design,@seed-design/codemod@0.0.17,@seed-design/codemod@0.0.17,2025-03-14T03:02:56.000Z,2025-03-14,03:02:56,github-actions[bot],false,2025,3,1,March,11,5,Friday,12,lunch_time,false,Q1_Spring,semantic,stable,false,true,false,20161
daangn/seed-design,@seed-design/codemod@0.0.18,@seed-design/codemod@0.0.18,2025-03-18T14:03:41.000Z,2025-03-18,14:03:41,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/migration-index@0.0.18,@seed-design/migration-index@0.0.18,2025-03-18T14:03:44.000Z,2025-03-18,14:03:44,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.8,@seed-design/rsbuild-plugin@0.0.8,2025-03-18T14:03:47.000Z,2025-03-18,14:03:47,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/react@0.0.8,@seed-design/react@0.0.8,2025-03-18T14:03:50.000Z,2025-03-18,14:03:50,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/vite-plugin@0.0.8,@seed-design/vite-plugin@0.0.8,2025-03-18T14:03:53.000Z,2025-03-18,14:03:53,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/webpack-plugin@0.0.8,@seed-design/webpack-plugin@0.0.8,2025-03-18T14:03:56.000Z,2025-03-18,14:03:56,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/stackflow@0.0.8,@seed-design/stackflow@0.0.8,2025-03-18T14:03:59.000Z,2025-03-18,14:03:59,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/css@0.0.8,@seed-design/css@0.0.8,2025-03-18T14:04:02.000Z,2025-03-18,14:04:02,github-actions[bot],false,2025,3,1,March,12,2,Tuesday,23,night,false,Q1_Spring,semantic,stable,false,true,false,20165
daangn/seed-design,@seed-design/codemod@0.0.19,@seed-design/codemod@0.0.19,2025-03-24T15:20:59.000Z,2025-03-24,15:20:59,github-actions[bot],false,2025,3,1,March,13,2,Tuesday,0,early_morning,false,Q1_Spring,semantic,stable,false,true,false,20171
daangn/seed-design,@seed-design/codemod@0.0.21,@seed-design/codemod@0.0.21,2025-04-07T03:31:39.000Z,2025-04-07,03:31:39,github-actions[bot],false,2025,4,2,April,15,1,Monday,12,lunch_time,false,Q2_Spring,semantic,stable,false,true,false,20185
daangn/seed-design,@seed-design/css@0.0.13,@seed-design/css@0.0.13,2025-04-16T16:17:12.000Z,2025-04-16,16:17:12,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/figma@0.0.5,@seed-design/figma@0.0.5,2025-04-16T16:17:15.000Z,2025-04-16,16:17:15,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.13,@seed-design/rsbuild-plugin@0.0.13,2025-04-16T16:17:18.000Z,2025-04-16,16:17:18,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/react@0.0.13,@seed-design/react@0.0.13,2025-04-16T16:17:21.000Z,2025-04-16,16:17:21,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.2,@seed-design/react-pull-to-refresh@0.0.2,2025-04-16T16:17:24.000Z,2025-04-16,16:17:24,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/mcp@0.0.5,@seed-design/mcp@0.0.5,2025-04-16T16:17:27.000Z,2025-04-16,16:17:27,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/vite-plugin@0.0.13,@seed-design/vite-plugin@0.0.13,2025-04-16T16:17:30.000Z,2025-04-16,16:17:30,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/stackflow@0.0.13,@seed-design/stackflow@0.0.13,2025-04-16T16:17:33.000Z,2025-04-16,16:17:33,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/webpack-plugin@0.0.13,@seed-design/webpack-plugin@0.0.13,2025-04-16T16:17:36.000Z,2025-04-16,16:17:36,github-actions[bot],false,2025,4,2,April,16,4,Thursday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20194
daangn/seed-design,@seed-design/css@0.0.14,@seed-design/css@0.0.14,2025-04-18T10:12:44.000Z,2025-04-18,10:12:44,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/mcp@0.0.6,@seed-design/mcp@0.0.6,2025-04-18T10:12:47.000Z,2025-04-18,10:12:47,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/figma@0.0.6,@seed-design/figma@0.0.6,2025-04-18T10:12:50.000Z,2025-04-18,10:12:50,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/react@0.0.14,@seed-design/react@0.0.14,2025-04-18T10:12:53.000Z,2025-04-18,10:12:53,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/react-popover@0.0.3,@seed-design/react-popover@0.0.3,2025-04-18T10:12:56.000Z,2025-04-18,10:12:56,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.14,@seed-design/rsbuild-plugin@0.0.14,2025-04-18T10:12:59.000Z,2025-04-18,10:12:59,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/stackflow@0.0.14,@seed-design/stackflow@0.0.14,2025-04-18T10:13:02.000Z,2025-04-18,10:13:02,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/vite-plugin@0.0.14,@seed-design/vite-plugin@0.0.14,2025-04-18T10:13:05.000Z,2025-04-18,10:13:05,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/webpack-plugin@0.0.14,@seed-design/webpack-plugin@0.0.14,2025-04-18T10:13:08.000Z,2025-04-18,10:13:08,github-actions[bot],false,2025,4,2,April,16,5,Friday,19,evening,false,Q2_Spring,semantic,stable,false,true,false,20196
daangn/seed-design,@seed-design/css@0.0.15,@seed-design/css@0.0.15,2025-04-22T05:00:52.000Z,2025-04-22,05:00:52,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/figma@0.0.15,@seed-design/figma@0.0.15,2025-04-22T05:00:55.000Z,2025-04-22,05:00:55,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/react-popover@0.0.4,@seed-design/react-popover@0.0.4,2025-04-22T05:00:58.000Z,2025-04-22,05:00:58,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/vite-plugin@0.0.15,@seed-design/vite-plugin@0.0.15,2025-04-22T05:01:01.000Z,2025-04-22,05:01:01,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.15,@seed-design/rsbuild-plugin@0.0.15,2025-04-22T05:01:04.000Z,2025-04-22,05:01:04,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/mcp@0.0.15,@seed-design/mcp@0.0.15,2025-04-22T05:01:07.000Z,2025-04-22,05:01:07,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/webpack-plugin@0.0.15,@seed-design/webpack-plugin@0.0.15,2025-04-22T05:01:10.000Z,2025-04-22,05:01:10,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/stackflow@0.0.15,@seed-design/stackflow@0.0.15,2025-04-22T05:01:13.000Z,2025-04-22,05:01:13,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/react@0.0.15,@seed-design/react@0.0.15,2025-04-22T05:01:16.000Z,2025-04-22,05:01:16,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,14,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/mcp@0.0.16,@seed-design/mcp@0.0.16,2025-04-22T07:38:29.000Z,2025-04-22,07:38:29,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,16,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/css@0.0.17,@seed-design/css@0.0.17,2025-04-22T08:33:11.000Z,2025-04-22,08:33:11,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/mcp@0.0.17,@seed-design/mcp@0.0.17,2025-04-22T08:33:14.000Z,2025-04-22,08:33:14,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/figma@0.0.17,@seed-design/figma@0.0.17,2025-04-22T08:33:17.000Z,2025-04-22,08:33:17,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/react@0.0.17,@seed-design/react@0.0.17,2025-04-22T08:33:20.000Z,2025-04-22,08:33:20,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.17,@seed-design/rsbuild-plugin@0.0.17,2025-04-22T08:33:23.000Z,2025-04-22,08:33:23,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/webpack-plugin@0.0.17,@seed-design/webpack-plugin@0.0.17,2025-04-22T08:33:26.000Z,2025-04-22,08:33:26,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/vite-plugin@0.0.17,@seed-design/vite-plugin@0.0.17,2025-04-22T08:33:29.000Z,2025-04-22,08:33:29,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/stackflow@0.0.17,@seed-design/stackflow@0.0.17,2025-04-22T08:33:32.000Z,2025-04-22,08:33:32,github-actions[bot],false,2025,4,2,April,17,2,Tuesday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/figma@0.0.18,@seed-design/figma@0.0.18,2025-04-22T16:41:40.000Z,2025-04-22,16:41:40,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/mcp@0.0.18,@seed-design/mcp@0.0.18,2025-04-22T16:41:43.000Z,2025-04-22,16:41:43,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,1,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20200
daangn/seed-design,@seed-design/figma@0.0.19,@seed-design/figma@0.0.19,2025-04-23T09:32:25.000Z,2025-04-23,09:32:25,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/css@0.0.19,@seed-design/css@0.0.19,2025-04-23T09:32:28.000Z,2025-04-23,09:32:28,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/mcp@0.0.19,@seed-design/mcp@0.0.19,2025-04-23T09:32:31.000Z,2025-04-23,09:32:31,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.19,@seed-design/rsbuild-plugin@0.0.19,2025-04-23T09:32:34.000Z,2025-04-23,09:32:34,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/stackflow@0.0.19,@seed-design/stackflow@0.0.19,2025-04-23T09:32:37.000Z,2025-04-23,09:32:37,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/vite-plugin@0.0.19,@seed-design/vite-plugin@0.0.19,2025-04-23T09:32:40.000Z,2025-04-23,09:32:40,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/react@0.0.19,@seed-design/react@0.0.19,2025-04-23T09:32:43.000Z,2025-04-23,09:32:43,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/webpack-plugin@0.0.19,@seed-design/webpack-plugin@0.0.19,2025-04-23T09:32:46.000Z,2025-04-23,09:32:46,github-actions[bot],false,2025,4,2,April,17,3,Wednesday,18,evening,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/figma@0.0.20,@seed-design/figma@0.0.20,2025-04-23T15:07:35.000Z,2025-04-23,15:07:35,github-actions[bot],false,2025,4,2,April,17,4,Thursday,0,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/mcp@0.0.20,@seed-design/mcp@0.0.20,2025-04-23T15:07:38.000Z,2025-04-23,15:07:38,github-actions[bot],false,2025,4,2,April,17,4,Thursday,0,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20201
daangn/seed-design,@seed-design/figma-extractor@0.0.4,@seed-design/figma-extractor@0.0.4,2025-04-28T13:49:10.000Z,2025-04-28,13:49:10,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/cli@0.0.2,@seed-design/cli@0.0.2,2025-04-28T13:49:13.000Z,2025-04-28,13:49:13,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/codemod@0.0.22,@seed-design/codemod@0.0.22,2025-04-28T13:49:16.000Z,2025-04-28,13:49:16,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/css@0.0.21,@seed-design/css@0.0.21,2025-04-28T13:49:19.000Z,2025-04-28,13:49:19,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/design-token@1.0.4,@seed-design/design-token@1.0.4,2025-04-28T13:49:22.000Z,2025-04-28,13:49:22,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/mcp@0.0.21,@seed-design/mcp@0.0.21,2025-04-28T13:49:25.000Z,2025-04-28,13:49:25,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react@0.0.21,@seed-design/react@0.0.21,2025-04-28T13:49:28.000Z,2025-04-28,13:49:28,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/figma@0.0.21,@seed-design/figma@0.0.21,2025-04-28T13:49:31.000Z,2025-04-28,13:49:31,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-checkbox@0.0.2,@seed-design/react-checkbox@0.0.2,2025-04-28T13:49:34.000Z,2025-04-28,13:49:34,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-avatar@0.0.2,@seed-design/react-avatar@0.0.2,2025-04-28T13:49:37.000Z,2025-04-28,13:49:37,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-primitive@0.0.2,@seed-design/react-primitive@0.0.2,2025-04-28T13:49:40.000Z,2025-04-28,13:49:40,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-popover@0.0.5,@seed-design/react-popover@0.0.5,2025-04-28T13:49:43.000Z,2025-04-28,13:49:43,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-dialog@0.0.3,@seed-design/react-dialog@0.0.3,2025-04-28T13:49:46.000Z,2025-04-28,13:49:46,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.3,@seed-design/react-pull-to-refresh@0.0.3,2025-04-28T13:49:49.000Z,2025-04-28,13:49:49,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-radio-group@0.0.2,@seed-design/react-radio-group@0.0.2,2025-04-28T13:49:52.000Z,2025-04-28,13:49:52,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-segmented-control@0.0.3,@seed-design/react-segmented-control@0.0.3,2025-04-28T13:49:55.000Z,2025-04-28,13:49:55,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-progress@0.0.2,@seed-design/react-progress@0.0.2,2025-04-28T13:49:58.000Z,2025-04-28,13:49:58,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-snackbar@0.0.3,@seed-design/react-snackbar@0.0.3,2025-04-28T13:50:01.000Z,2025-04-28,13:50:01,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-tabs@0.0.4,@seed-design/react-tabs@0.0.4,2025-04-28T13:50:04.000Z,2025-04-28,13:50:04,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-switch@0.0.2,@seed-design/react-switch@0.0.2,2025-04-28T13:50:07.000Z,2025-04-28,13:50:07,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-text-field@0.0.2,@seed-design/react-text-field@0.0.2,2025-04-28T13:50:10.000Z,2025-04-28,13:50:10,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/react-toggle@0.0.2,@seed-design/react-toggle@0.0.2,2025-04-28T13:50:13.000Z,2025-04-28,13:50:13,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.21,@seed-design/rsbuild-plugin@0.0.21,2025-04-28T13:50:16.000Z,2025-04-28,13:50:16,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/stackflow@0.0.21,@seed-design/stackflow@0.0.21,2025-04-28T13:50:19.000Z,2025-04-28,13:50:19,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/tailwind3-plugin@0.0.21,@seed-design/tailwind3-plugin@0.0.21,2025-04-28T13:50:22.000Z,2025-04-28,13:50:22,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/vite-plugin@0.0.21,@seed-design/vite-plugin@0.0.21,2025-04-28T13:50:25.000Z,2025-04-28,13:50:25,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/dom-utils@0.0.2,@seed-design/dom-utils@0.0.2,2025-04-28T13:50:28.000Z,2025-04-28,13:50:28,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/webpack-plugin@0.0.21,@seed-design/webpack-plugin@0.0.21,2025-04-28T13:50:31.000Z,2025-04-28,13:50:31,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/tailwind4-theme@0.0.21,@seed-design/tailwind4-theme@0.0.21,2025-04-28T13:50:34.000Z,2025-04-28,13:50:34,github-actions[bot],false,2025,4,2,April,18,1,Monday,22,night,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/figma@0.0.22,@seed-design/figma@0.0.22,2025-04-28T17:13:04.000Z,2025-04-28,17:13:04,github-actions[bot],false,2025,4,2,April,18,2,Tuesday,2,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/mcp@0.0.22,@seed-design/mcp@0.0.22,2025-04-28T17:13:07.000Z,2025-04-28,17:13:07,github-actions[bot],false,2025,4,2,April,18,2,Tuesday,2,early_morning,false,Q2_Spring,semantic,stable,false,true,false,20206
daangn/seed-design,@seed-design/figma@0.0.23,@seed-design/figma@0.0.23,2025-05-02T08:30:08.000Z,2025-05-02,08:30:08,github-actions[bot],false,2025,5,2,May,18,5,Friday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20210
daangn/seed-design,@seed-design/css@0.0.23,@seed-design/css@0.0.23,2025-05-02T08:30:11.000Z,2025-05-02,08:30:11,github-actions[bot],false,2025,5,2,May,18,5,Friday,17,work_afternoon,false,Q2_Spring,semantic,stable,false,true,false,20210
